"sbj" "actindx" "actname" "timebodyacc-mean-x" "timebodyacc-mean-y" "timebodyacc-mean-z" "timegravityacc-mean-x" "timegravityacc-mean-y" "timegravityacc-mean-z" "timebodyaccjerk-mean-x" "timebodyaccjerk-mean-y" "timebodyaccjerk-mean-z" "timebodygyro-mean-x" "timebodygyro-mean-y" "timebodygyro-mean-z" "timebodygyrojerk-mean-x" "timebodygyrojerk-mean-y" "timebodygyrojerk-mean-z" "timebodyaccmag-mean" "timegravityaccmag-mean" "timebodyaccjerkmag-mean" "timebodygyromag-mean" "timebodygyrojerkmag-mean" "freqbodyacc-mean-x" "freqbodyacc-mean-y" "freqbodyacc-mean-z" "freqbodyacc-meanfreq-x" "freqbodyacc-meanfreq-y" "freqbodyacc-meanfreq-z" "freqbodyaccjerk-mean-x" "freqbodyaccjerk-mean-y" "freqbodyaccjerk-mean-z" "freqbodyaccjerk-meanfreq-x" "freqbodyaccjerk-meanfreq-y" "freqbodyaccjerk-meanfreq-z" "freqbodygyro-mean-x" "freqbodygyro-mean-y" "freqbodygyro-mean-z" "freqbodygyro-meanfreq-x" "freqbodygyro-meanfreq-y" "freqbodygyro-meanfreq-z" "freqbodyaccmag-mean" "freqbodyaccmag-meanfreq" "freqbodybodyaccjerkmag-mean" "freqbodybodyaccjerkmag-meanfreq" "freqbodybodygyromag-mean" "freqbodybodygyromag-meanfreq" "freqbodybodygyrojerkmag-mean" "freqbodybodygyrojerkmag-meanfreq"
8 6 "LAYING" 0.27804871 -0.016486542 -0.10810704 -0.33123871 0.90635496 0.38011847 0.073135368 0.011309948 -0.0020902165 -0.026912934 -0.075035528 0.085859318 -0.1007193 -0.039396239 -0.055969398 -0.99557655 -0.99557655 -0.99296678 -0.99395529 -0.99587173 -0.99599293 -0.98899984 -0.99026927 0.096250283 0.18093456 0.21514435 -0.99358546 -0.98924711 -0.99097812 0.5371496 0.070824522 0.27120001 -0.9947908 -0.99175583 -0.99668693 0.12732925 0.028859811 0.59702111 -0.99489093 0.33272463 -0.99546416 0.73270681 -0.99356409 0.43762419 -0.9958645 0.21587308
8 6 "LAYING" 0.2760286 -0.017140818 -0.1063336 -0.33130913 0.90658863 0.38024083 0.07474956 0.015801765 -0.0019318464 -0.027478137 -0.07100565 0.086931029 -0.09746398 -0.040599414 -0.053486075 -0.99548631 -0.99548631 -0.99402633 -0.99346542 -0.99661499 -0.99347713 -0.99190675 -0.99272264 0.082989072 0.258719 0.11019732 -0.99163125 -0.9920752 -0.99388189 0.30249891 -0.0049015838 0.1771528 -0.99465824 -0.99358827 -0.99641793 -0.073207167 -0.057630377 0.41645549 -0.99611999 0.427809 -0.99599213 0.59177441 -0.99433848 0.1312012 -0.99653499 0.32516528
8 6 "LAYING" 0.27723598 -0.016211633 -0.10805085 -0.33180413 0.90669604 0.38097006 0.079425081 0.0087877279 -0.0046843192 -0.026126072 -0.07527915 0.085877258 -0.096803176 -0.04136101 -0.054539853 -0.99678744 -0.99678744 -0.99471005 -0.99573612 -0.99737871 -0.99498977 -0.9894377 -0.99516211 0.1523207 0.20380146 0.28143002 -0.99253502 -0.98977108 -0.99526201 0.56208515 0.082687441 0.33446759 -0.99566185 -0.99495354 -0.99676614 0.058889392 0.13490727 0.45312849 -0.9950648 0.51440966 -0.99683846 0.48714577 -0.99619887 0.29899118 -0.9974963 0.43237466
8 1 "WALKING" 0.20827927 -0.044772946 -0.066532325 0.95730895 -0.25662443 -0.038469542 0.40936749 0.26664935 0.14546042 0.18507787 -0.16309798 -0.030612671 -0.30742877 -0.056825899 -0.11802828 -0.067992876 -0.067992876 -0.18658575 -0.087111265 -0.43030931 -0.16518934 0.22361917 -0.42309192 -0.31071191 0.0084793012 -0.060987642 -0.29859474 -0.030121103 -0.55043042 -0.42326206 -0.51787057 -0.27602172 -0.065256423 -0.37462069 -0.35365085 -0.27730443 -0.24373289 -0.20630663 -0.11944505 0.1434868 -0.12812372 -0.1332978 -0.24720278 -0.11775595 -0.51755862 0.15789875
8 1 "WALKING" 0.3346861 -0.032823017 -0.060567542 0.95198985 -0.27557584 -0.035229247 0.18487702 0.25934068 -0.29172708 0.084433696 -0.08985634 0.082532491 -0.098448815 -0.058307015 -0.31096568 -0.031367245 -0.031367245 -0.093373933 -0.051604504 -0.34066442 -0.22293616 0.3937659 -0.36234376 -0.36845714 0.023717383 0.089986734 -0.24475241 0.17796823 -0.53435471 -0.29102092 -0.53258671 -0.37753512 -0.085064146 -0.34083709 -0.24562459 -0.36898341 -0.15670758 0.021829506 -0.053694695 0.21873864 -0.047960251 0.067634083 -0.23206308 -0.020411846 -0.47993448 0.27866188
8 1 "WALKING" 0.28822331 -0.059151618 -0.072165968 0.95542563 -0.27241976 -0.031714047 -0.34465845 0.011683466 -0.30817485 0.029676592 -0.13267251 0.062406445 0.2552997 -0.29629286 -0.062585767 -0.090262343 -0.090262343 -0.085642697 -0.013757013 -0.24229706 -0.22770061 0.41050477 -0.3465633 -0.062738208 -0.0040376502 0.18631624 -0.28262939 0.25885399 -0.47962482 -0.1917738 -0.3933894 -0.22109289 0.15355281 -0.17198999 -0.22790569 -0.06856464 0.066501106 -0.18004736 -0.018509285 0.30886336 -0.072901735 0.19252992 -0.14115979 0.19336668 -0.33379283 0.11651196
8 1 "WALKING" 0.20109646 -0.0026405052 -0.11506952 0.95769826 -0.27415419 -0.017070672 0.32483098 -0.16407793 0.064805951 0.043591195 -0.25353731 0.1313146 0.011278772 0.13705776 0.19725585 -0.16459422 -0.16459422 -0.19056302 -0.029727389 -0.28833558 -0.27681891 0.1908304 -0.48911356 -0.32810256 0.075725701 0.11112599 -0.33921241 0.036599894 -0.55577486 -0.3890359 -0.33612682 -0.095829991 0.0024112919 -0.19575882 -0.22086959 -0.30439849 0.17836755 -0.055073182 -0.18107114 0.17534015 -0.22763578 0.18666527 -0.19649834 0.2756302 -0.30558258 0.14947438
8 1 "WALKING" 0.28471327 0.014879935 -0.14454211 0.94804902 -0.2796209 -0.010462153 0.29791042 -0.36996783 0.019712496 0.015668288 -0.1481468 0.10838494 -0.46883511 0.2700988 -0.1388816 -0.13071146 -0.13071146 -0.20716073 -0.06618765 -0.3337972 -0.26752756 0.25243167 -0.50662084 -0.37903937 0.052016201 -0.17970388 -0.33637101 0.078294816 -0.62105003 -0.42044393 -0.28389253 -0.17304893 0.0060560833 -0.33204125 -0.37677315 -0.022373409 0.10639536 -0.23717951 -0.13940986 0.22834452 -0.14207395 0.043896045 -0.30376636 0.12661114 -0.39337225 0.24822865
8 1 "WALKING" 0.34013107 -0.005365506 -0.14041723 0.93439626 -0.27945271 -0.013498866 -0.26751283 -0.02454901 0.084769593 -0.12691807 0.00043940582 0.0731295 -0.47826764 0.095618235 -0.031323005 -0.11770579 -0.11770579 -0.2184276 -0.06308681 -0.34805172 -0.26849834 0.19458562 -0.53431747 -0.35250665 -0.092073336 -0.084641447 -0.38665759 0.0093271129 -0.64195889 -0.46583366 -0.53177368 -0.38022535 -0.050969669 -0.30604961 -0.34813229 -0.050335198 0.0033028705 -0.297025 -0.20995273 0.21463778 -0.22169437 -0.025254546 -0.26257719 0.12911017 -0.46237274 0.29290371
8 1 "WALKING" 0.19601079 -0.0096935385 -0.089040059 0.93494854 -0.2727841 -0.018000221 0.10338581 0.36963326 0.19506188 -0.12607435 0.013592172 0.11883508 -0.023074232 -0.33438804 0.078491555 -0.093170837 -0.093170837 -0.21414521 -0.054643504 -0.36762452 -0.27186389 0.25097847 -0.43554033 -0.62518203 0.033239773 0.30867872 -0.38156837 -0.026266856 -0.54715401 -0.43642317 -0.72542534 0.11417991 -0.094313556 -0.26303554 -0.33972461 -0.33942767 0.084036315 -0.14789557 -0.24042965 0.12530672 -0.26753318 -0.16176198 -0.26423032 0.12625865 -0.46015366 0.31522923
8 1 "WALKING" 0.30027427 -0.043650427 -0.070795492 0.94339482 -0.26984838 -0.022981426 0.126178 -0.24379837 -0.076542998 -0.040279993 -0.023257763 0.078252927 0.47874193 -0.12021028 -0.29740326 -0.01930535 -0.01930535 -0.13693912 -0.051481495 -0.30895295 -0.2948102 0.36382099 -0.44216316 -0.4299959 0.097824865 0.064849196 -0.34905018 0.14708758 -0.53564324 -0.21552617 -0.31541391 -0.1607352 0.067352824 -0.31071547 -0.35543689 0.20790556 -0.065546297 -0.030932981 -0.10025208 0.11943024 -0.15392885 -0.0095388239 -0.29519155 0.12725161 -0.45325263 0.35920392
8 1 "WALKING" 0.32572658 -0.037647725 -0.10460274 0.94883192 -0.26990527 -0.026500206 -0.22292177 0.071210876 -0.15294272 0.037881685 -0.099409445 0.043764365 0.26206281 -0.15610751 -0.11921438 -0.024223587 -0.024223587 -0.095439956 -0.0053200381 -0.26173347 -0.23454877 0.34736509 -0.45105205 -0.36896453 -0.084194443 0.14981515 -0.29666255 0.1488815 -0.54641632 -0.26519489 -0.34338071 -0.13279049 0.026832805 -0.26857281 -0.3402604 -0.11821675 -0.058099495 -0.13847791 -0.080932998 0.12843601 -0.17216649 0.022671798 -0.18586067 0.31359431 -0.449465 0.37487016
8 1 "WALKING" 0.19721667 0.0064834044 -0.13550124 0.9493663 -0.26259897 -0.026426092 0.37726329 0.30574527 0.053203011 0.058122385 -0.1635405 0.13840273 -0.30368357 -0.14542971 0.11847088 -0.059867749 -0.059867749 -0.15665333 0.017468895 -0.29804809 -0.27470381 0.34042789 -0.46183153 -0.41182144 0.091249936 0.088013623 -0.36804152 0.1077366 -0.54260491 -0.27032487 -0.38157034 -0.035362418 0.028468063 -0.31208684 -0.30367193 -0.2041005 -0.10870646 -0.081866106 -0.16852872 0.26485547 -0.22710017 0.063374254 -0.18589235 0.13455144 -0.46957115 0.25934609
8 1 "WALKING" 0.3212159 0.0065371892 -0.13681151 0.94870618 -0.26428595 -0.026985087 0.23069852 -0.4103744 -0.22709254 -0.01035148 -0.12328242 0.11295188 -0.65338326 0.044395293 -0.24263521 -0.056574742 -0.056574742 -0.16140365 0.0061484294 -0.29438736 -0.31784599 0.34870247 -0.39955127 -0.54968628 0.0084476574 0.13080684 -0.39825741 0.10165694 -0.52097753 -0.37754362 -0.42375746 -0.16084708 0.21979042 -0.29750932 -0.28410798 0.18906556 -0.16210376 -0.054469609 -0.16767246 0.25749179 -0.18510648 -0.063443986 -0.21935277 0.069727813 -0.41223429 0.37792086
8 1 "WALKING" 0.34229985 -0.0046516715 -0.138101 0.9498149 -0.27268955 -0.028180876 -0.25845557 0.062473588 -0.047897966 -0.099423947 -0.046872575 0.029527946 -0.63003893 0.14848509 0.066932888 -0.042226118 -0.042226118 -0.1037506 0.023411366 -0.26198629 -0.23300987 0.27981988 -0.42634078 -0.27868691 -0.0379501 0.024763371 -0.33402883 0.10111879 -0.5224435 -0.34053379 -0.46989152 -0.10680032 0.12596275 -0.23663671 -0.32512565 0.077854653 0.036022182 -0.13312176 -0.15068521 0.17467341 -0.13120028 0.24465082 -0.14434595 0.30404411 -0.42016586 0.3540122
8 1 "WALKING" 0.21910769 -0.019700343 -0.11771969 0.95000795 -0.26971161 -0.032846269 -0.10565787 0.3015637 0.51278663 -0.12566855 0.020563863 0.059661905 0.14760122 -0.046130911 0.16725198 -0.062752287 -0.062752287 -0.18711088 0.016765404 -0.310098 -0.29728994 0.33426853 -0.30685091 -0.44799011 -0.033138088 0.53822278 -0.39057668 0.068415361 -0.43805916 -0.31555561 -0.5353135 -0.017468816 0.029016014 -0.23149919 -0.28129476 -0.12359235 -0.047978574 -0.062619736 -0.1657899 0.11082031 -0.097266322 0.1521461 -0.18475516 0.13046338 -0.4066112 0.41994498
8 1 "WALKING" 0.33036927 -0.089967765 -0.16420186 0.9638192 -0.23553427 -0.024752292 -0.016844669 -0.18138789 0.11333682 0.39948117 -0.28065779 -0.042935756 -0.47223819 0.064492416 -0.20780067 -0.067527462 -0.067527462 -0.25179608 0.080751743 -0.40011815 -0.24356921 0.2445269 -0.44763156 -0.6339282 -0.18369542 -0.15132112 -0.34723111 -0.10187111 -0.57637807 -0.38994604 -0.59918199 -0.49694292 0.12586755 -0.28296438 -0.3978899 -0.24519695 -0.2378915 -0.036117381 -0.081754714 -0.14829483 -0.23938 -0.088116551 -0.20843032 -0.22979487 -0.47508611 0.19060319
8 1 "WALKING" 0.21541604 -0.027977338 -0.12775365 0.95643271 -0.27088984 -0.034127024 -0.32319308 -0.14735808 0.25387672 0.030864487 -0.11922074 0.062155748 -0.23981532 -0.14515512 0.10571368 0.010773894 0.010773894 -0.11302506 0.05395321 -0.32436578 -0.13703199 0.33872952 -0.3807609 -0.21036752 -0.1240624 -0.015220969 -0.25960445 0.062386732 -0.56989468 -0.35982663 -0.56673347 -0.38453036 0.05566882 -0.32471237 -0.39302714 -0.29755835 -0.29296615 -0.063887014 -0.054190239 0.060337302 -0.17025188 -0.0017535923 -0.2521467 -0.058941606 -0.47575698 0.32838608
8 1 "WALKING" 0.21798578 -0.013950211 0.006194868 0.95388678 -0.27861461 -0.04175225 0.23451528 -0.48249989 -0.010498261 -0.079323618 0.0222693 0.11024752 0.18343351 -0.15588955 0.09137637 0.016866388 0.016866388 -0.087341203 -0.008756292 -0.36650958 -0.17044432 0.24742321 -0.33255431 -0.33141098 0.089774748 -0.057677071 -0.17557881 0.13597989 -0.4508114 -0.17446853 -0.39033566 -0.22494232 -0.030595648 -0.33295957 -0.37411202 -0.30375718 -0.3357798 0.0079650863 -0.029236169 0.31041599 -0.021259968 0.19065642 -0.25583594 -0.047487069 -0.4781543 0.33859513
8 1 "WALKING" 0.32299685 -0.040414609 -0.024840819 0.94943008 -0.27881657 -0.019986562 0.14534143 -0.081672299 -0.26906852 -0.00010356968 -0.079202614 0.052740248 0.11934016 0.0073536224 -0.19001844 -0.031036888 -0.031036888 -0.11365814 -0.10185973 -0.41068683 -0.18118326 0.19618185 -0.38282528 -0.39008415 0.01811196 0.13749217 -0.20070223 0.051980098 -0.53312664 -0.20637533 -0.44828492 -0.24231266 -0.10117831 -0.39289264 -0.36679763 -0.22806015 -0.29396728 0.046362199 -0.060676768 0.16715883 -0.055610225 0.20209459 -0.30826718 -0.061615669 -0.54248574 0.34115136
8 1 "WALKING" 0.23212344 -0.001931343 -0.160506 0.94657915 -0.27902394 0.0043195814 0.085488078 0.48415209 -0.11913924 0.058568389 -0.23452344 0.11732996 -0.080940797 0.021166615 -0.10561871 -0.060797491 -0.060797491 -0.15120741 -0.042758993 -0.39449031 -0.23825955 0.16162123 -0.49979837 -0.48592478 0.13229802 0.036697752 -0.28508186 -0.019893105 -0.60277191 -0.39616735 -0.47598358 -0.090727386 -0.12662507 -0.37679056 -0.35491387 -0.39408807 -0.20464015 -0.15710551 -0.11146816 0.051724403 -0.18512157 -0.2090478 -0.32380719 -0.00031359853 -0.48353426 0.23880558
8 1 "WALKING" 0.31957188 -0.00058251469 -0.16609848 0.94897024 -0.27194815 -0.0028295694 0.48982268 -0.057658002 -0.071479854 0.017418908 -0.17966401 0.082279674 -0.40349165 0.34338939 -0.034778306 -0.040505521 -0.040505521 -0.14784038 0.015440423 -0.33259883 -0.17125372 0.16817993 -0.47882505 -0.22542575 -0.10128268 -0.11047323 -0.20392245 -0.0071740773 -0.6051825 -0.39945049 -0.36677944 -0.3871835 0.042875563 -0.30663614 -0.35563562 -0.18607982 -0.0015668004 -0.16089815 -0.079494946 0.078492898 -0.15709875 -0.039290269 -0.2915009 0.15534974 -0.37742032 0.44676352
8 1 "WALKING" 0.33673188 -0.0085103237 -0.10797993 0.95397788 -0.27350889 -0.012150391 -0.38425729 -0.025921935 0.17262884 -0.11192472 0.031787643 0.069117691 -0.50262665 0.031861348 -0.030634499 -0.037905823 -0.037905823 -0.12619055 0.02709522 -0.3175797 -0.14098611 0.28560231 -0.43995977 -0.14211172 -0.026084996 -0.14260283 -0.23436496 0.13361372 -0.55288838 -0.37625325 -0.37270639 -0.21742885 0.080277587 -0.36178868 -0.39834893 -0.12357716 -0.063299475 -0.20263208 -0.10077153 0.19889111 -0.070078442 0.26942707 -0.27888055 0.14346028 -0.42698717 0.54574124
8 1 "WALKING" 0.20622164 -0.0024439447 -0.071267512 0.95936111 -0.27057968 -0.0043767601 0.16943553 0.37951658 0.29554263 -0.12144947 -0.0077609758 0.12564108 -0.12155619 -0.23976872 0.115191 -0.018896305 -0.018896305 -0.13991435 -0.0150159 -0.34365221 -0.23545406 0.2679369 -0.42837837 -0.4755418 0.089428446 0.12042806 -0.31763402 0.08755251 -0.53524936 -0.35006136 -0.50481451 -0.14679335 -0.02170954 -0.36887067 -0.3956916 -0.46553129 -0.046310451 0.0044024932 -0.16421269 0.17279453 -0.12771289 0.15889868 -0.31107093 0.074733736 -0.49652091 0.40845072
8 1 "WALKING" 0.25525817 -0.051533081 -0.083767551 0.95703256 -0.26433392 9.4643923e-05 0.29728508 0.28565941 -0.29586904 0.016476155 -0.098246173 0.084986423 0.15505483 -0.20438381 -0.27760555 -0.0044286918 -0.0044286918 -0.12412827 -0.068089018 -0.34027796 -0.28988239 0.3630981 -0.42861058 -0.4011513 0.022866641 0.11242313 -0.38750126 0.1265411 -0.54567693 -0.40888051 -0.56828001 -0.14063144 0.015526728 -0.36915332 -0.3767743 -0.11489169 -0.028891577 0.09621292 -0.18850611 0.082726383 -0.18658646 0.030765088 -0.2742305 0.056125678 -0.53414831 0.52369463
8 1 "WALKING" 0.28845632 -0.045281615 -0.11529095 0.94816291 -0.26603379 -0.005905889 -0.3280394 -0.10290799 -0.35020855 0.02198428 -0.07203006 0.049265298 0.23742039 -0.13013354 -0.20724818 -0.080789263 -0.080789263 -0.15779131 -0.063757392 -0.34596384 -0.27351962 0.35295112 -0.32593215 -0.25437567 -0.07116403 0.079460773 -0.36746902 0.13276495 -0.48886036 -0.23559619 -0.5795398 -0.32150897 0.061578119 -0.33031196 -0.3757098 -0.12289114 -0.27059597 -0.02134811 -0.13528066 0.27025907 -0.10889105 0.20241931 -0.25402241 0.043979162 -0.56226831 0.56776691
8 1 "WALKING" 0.38661885 0.071488474 -0.078053395 0.9278629 -0.30948292 -0.021121258 0.26068006 -0.20844623 -0.16923317 0.28206859 -0.21291019 -0.065007993 -0.59559109 0.32135265 -0.034004996 -0.10478645 -0.10478645 -0.31262147 0.19853416 -0.43905325 -0.36018511 0.10075802 -0.24596581 -0.32319576 -0.27240978 -0.3993524 -0.43059155 -0.15577735 -0.50192207 -0.40319709 -0.55530408 -0.39461669 0.24605252 -0.26297043 -0.33925646 -0.082547461 -0.077829661 -0.46484151 -0.26775804 -0.010083158 -0.35366553 -0.11043858 -0.052406145 -0.24223794 -0.45574873 0.14303382
8 3 "WALKING_DOWNSTAIRS" 0.3120884 -0.042341807 -0.068359943 0.91694761 -0.21851499 0.053681652 -0.16125802 -0.28531443 0.2885555 -0.098972794 -0.025969411 0.0354743 -0.037990807 -0.33648721 -0.33466188 0.10187027 0.10187027 0.04310354 -0.1371039 -0.31307404 0.021106311 0.14049659 0.017892851 -0.32040308 0.073215312 0.085643198 -0.021772462 -0.010704161 -0.15398489 -0.42771699 -0.50343773 -0.30849717 -0.37637116 -0.010748722 0.010230343 -0.086373139 -0.16094355 -0.018171146 0.15270775 -0.011690953 0.094587705 0.0070845745 -0.14847233 0.10319986 -0.3451431 0.071063809
8 3 "WALKING_DOWNSTAIRS" 0.26292 0.0065159909 -0.094109088 0.92989378 -0.22128405 0.051879044 -0.39661317 0.23755163 0.029100909 -0.34289819 0.0036640703 0.020415723 -0.23853835 -0.098100822 -0.3251167 0.0038519562 0.0038519562 -0.017875252 -0.05027137 -0.35805616 0.0068249398 0.15412496 -0.063844631 -0.18016092 -0.028143416 0.043468902 -0.018202137 0.064624307 -0.18950841 -0.29591988 -0.26383687 -0.28151738 -0.17571866 -0.15140179 -0.068192215 -0.19911027 -0.18821873 0.028702281 0.045585913 0.12690817 0.06614937 0.12259404 -0.18688818 0.043650357 -0.36486616 0.14314512
8 3 "WALKING_DOWNSTAIRS" 0.28929775 -0.056187946 -0.16219657 0.94928294 -0.21086088 0.035126909 0.71715374 -0.11826007 -0.20829868 -0.39530392 0.10914025 0.00017786849 0.22753371 -0.01700726 -0.08133625 0.11599405 0.11599405 0.03721845 0.11082205 -0.25642646 0.11880443 0.30462793 0.1113477 -0.17632014 -0.14208375 -0.0096195566 -0.018055102 0.020507129 -0.086310538 -0.33873862 -0.5555265 -0.59852741 -0.039344612 0.021973583 -0.12232311 -0.1771728 -0.12884107 -0.20984197 0.22588166 0.011712374 0.17254361 -0.081160012 -0.18857721 0.1761991 -0.28855337 0.13029062
8 3 "WALKING_DOWNSTAIRS" 0.35208643 -0.010807203 -0.16590669 0.94667298 -0.22147832 0.021537576 0.19574487 -0.012125155 -0.44636689 -0.025775772 -0.10374593 0.15165553 -0.083023015 0.082032107 0.39371726 0.15873987 0.15873987 0.065316583 0.002090177 -0.24715918 0.0016035849 0.38198283 0.11578044 -0.37950382 -0.13628428 0.16738281 0.026334038 0.14098893 -0.073049888 -0.17653794 -0.48657171 -0.49510953 -0.11481692 0.013880144 0.013466566 -0.34144134 -0.11936288 0.1351836 0.21146453 0.0043411151 0.15221637 -0.059580985 -0.14726072 0.087606996 -0.31601117 0.11311669
8 3 "WALKING_DOWNSTAIRS" 0.24512346 -0.010986167 -0.17006447 0.95366181 -0.2321118 0.009145725 -0.32761297 0.34087052 0.018184588 -0.11463369 -0.060568319 0.11655015 -0.26621291 0.13363811 0.17030889 0.033654865 0.033654865 -0.0067728598 0.09312068 -0.30132679 0.042160797 0.48817492 -0.099736039 -0.23402965 -0.044787985 0.11915667 0.014794993 0.18039931 -0.18696305 -0.23522913 -0.50336722 -0.25044194 0.014768357 0.039145763 -0.00026516933 -0.37632329 -0.22947628 -0.22975563 0.26213764 0.034187914 0.17173379 -0.07859291 -0.04034948 0.002688976 -0.27045619 0.019603778
8 3 "WALKING_DOWNSTAIRS" 0.18274179 -0.039117624 -0.11771665 0.94430729 -0.24259626 -0.0060478414 0.095618619 -0.24523228 0.061088554 0.034388953 -0.023686177 0.10242051 0.21546965 0.16278222 -0.54844738 0.0061085206 0.0061085206 -0.00267349 0.10555413 -0.29113151 -0.028689314 0.44754926 -0.078492286 -0.307304 -0.03180233 0.13571966 0.018857653 0.16262924 -0.14832671 -0.18217359 -0.47829649 -0.020229571 0.035163696 0.035672974 0.052986213 -0.24626162 -0.12236609 0.035568527 0.23086129 0.1112896 0.22516938 0.089720522 -0.074388004 0.099913097 -0.23127844 0.13518818
8 3 "WALKING_DOWNSTAIRS" 0.35909157 -0.010632113 -0.029198637 0.92652446 -0.24903156 0.010476736 0.15697074 -0.1382509 0.26298498 0.39922921 -0.19297402 0.14224331 -0.08785742 -0.044441839 -0.045864256 0.0028113553 0.0028113553 -0.006169947 -0.082439428 -0.28999708 -0.040527733 0.099431715 -0.007743839 -0.30485694 -0.011205486 0.17786459 -0.0133475 -0.073474981 -0.16740866 -0.20491985 -0.46953717 -0.18066807 -0.37368689 -0.086797882 -0.066389666 -0.050580145 -0.14211965 -0.15291605 0.10735745 0.16177483 0.076998132 0.30133453 -0.19175167 0.23903994 -0.34151442 0.21974772
8 3 "WALKING_DOWNSTAIRS" 0.37698761 -0.02502291 -0.15573961 0.92233952 -0.23723637 0.029406186 0.045693871 0.42022904 -0.17945288 -0.56147249 0.15557584 0.033864994 -0.055835314 0.09064539 -0.064465327 0.3234558 0.3234558 0.49740205 0.16772483 0.058353616 0.32830416 0.37486292 0.28643843 -0.16596914 0.3004456 0.43748551 0.52509272 0.25109679 0.2732471 -0.057121846 -0.30794755 -0.052687253 -0.23617731 0.36048109 -0.04300049 0.096596969 0.14957539 -0.024641579 0.50040491 0.35975145 0.53738733 0.42135246 0.10048465 0.61166105 0.0095787968 0.10763167
8 3 "WALKING_DOWNSTAIRS" 0.26396821 -0.0026062582 -0.22690827 0.9330105 -0.22533597 0.010737786 0.24304706 -0.35495688 0.12517508 -0.81564987 0.38478437 0.13092734 0.1328981 0.075905888 -0.11251098 0.3500412 0.3500412 0.57075471 0.51370372 0.22314393 0.26361815 0.79096725 0.32236987 -0.17733955 0.045805858 0.40213146 0.41074794 0.47865506 0.35153911 -0.070059025 -0.60011028 -0.13823708 0.19236116 0.6554833 0.14820915 -0.19300867 0.16627322 -0.081259328 0.60642706 0.2274784 0.66323661 0.23990842 0.46840237 0.38105544 0.30729794 0.032798294
8 3 "WALKING_DOWNSTAIRS" 0.2566357 -0.032893207 -0.090882835 0.93710746 -0.22003075 -0.01806856 0.22823654 -0.47082688 0.45600759 -0.53178177 0.28206764 0.11174665 0.17965715 -0.27568162 -0.2054286 0.18488958 0.18488958 0.26615985 0.41344274 0.023487286 -0.011412725 0.64210886 0.34919754 -0.18152688 0.12893837 0.51278305 0.11156668 0.35987277 0.26436451 0.039434033 -0.47275268 0.10925406 0.15121321 0.53998899 0.11871216 -0.26050301 0.14513209 -0.1043011 0.26544709 0.1361185 0.35584432 0.065484912 0.43168624 0.24234544 0.18832829 -0.042622332
8 3 "WALKING_DOWNSTAIRS" 0.24549801 -0.037943671 -0.10263026 0.93637586 -0.23283635 -0.01398706 0.3564905 -0.14051945 -0.14476106 -0.19134322 -0.011361023 0.042787486 -0.046497812 -0.18702471 -0.13868859 0.23710131 0.23710131 0.21764846 0.13065908 -0.11505076 0.14129246 0.60821489 0.041365903 -0.25041495 -0.21316329 0.11835039 0.1473106 0.28829709 -0.10374354 -0.25540824 -0.5907362 -0.15002762 -0.024254511 0.16474664 0.055203574 -0.31667747 -0.14312693 -0.1787304 0.3383695 0.028447404 0.26005195 0.1489242 0.04245613 0.17089123 -0.27637324 0.23228983
8 3 "WALKING_DOWNSTAIRS" 0.26196529 -0.0089623283 -0.14037955 0.95226066 -0.23886458 -0.023662967 -0.022151641 0.17920465 -0.27512728 -0.047717835 -0.12427932 0.097620634 -0.12621505 -0.18270359 0.1127148 0.27564814 0.27564814 0.3639055 0.2285544 -0.039372453 0.12606533 0.80706306 0.15813841 -0.24488202 -0.13585571 0.38196636 0.20284492 0.41536238 0.10006743 -0.14395116 -0.55793226 0.034099418 0.10394138 0.21133188 0.076968866 -0.35916388 -0.12700467 -0.069751774 0.38736302 0.18047957 0.38847426 0.43923005 0.11483892 0.2846483 -0.1701832 0.26524561
8 3 "WALKING_DOWNSTAIRS" 0.34828457 -0.015848784 -0.019311559 0.95294056 -0.2426205 -0.029538445 0.35712891 -0.046149201 0.31098103 0.4420355 -0.35402609 0.11691552 0.054322382 -0.053769928 -0.11573231 0.22197501 0.22197501 0.34951548 0.11822049 -0.047120054 0.19445258 0.41593261 0.12474869 -0.23440421 0.10067489 0.42977221 0.16680487 0.34408038 0.085834648 -0.22622622 -0.24956395 -0.065973244 -0.2299525 0.14189126 -0.07545758 -0.024656857 -0.026307338 -0.0015586321 0.13575321 0.40903761 0.35432942 0.5632564 -0.029927869 0.26277503 -0.09023764 0.30873988
